event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
14314314067,true,2015-08-27 04:47:00.000,-70.87,43.65,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314068,true,2015-08-27 18:47:00.000,-70.89,43.61,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314069,true,2015-08-28 04:44:00.000,-70.9,43.56,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314070,true,2015-08-28 18:36:00.000,-70.91,43.53,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314071,true,2015-08-29 04:43:00.000,-70.95,43.48,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314072,true,2015-08-29 18:43:00.000,-70.96,43.49,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314073,true,2015-08-30 04:49:00.000,-70.96,43.47,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314074,true,2015-08-30 18:45:00.000,-71.05,43.32,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314075,true,2015-08-31 04:49:00.000,-71.12,43.15,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314076,true,2015-08-31 18:39:00.000,-71.16,43.03,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314077,true,2015-09-01 04:48:00.000,-71.17,42.97,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314078,true,2015-09-01 18:39:00.000,-71.18,42.94,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314079,true,2015-09-02 05:01:00.000,-71.19,42.91,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314080,true,2015-09-02 18:37:00.000,-71.18,42.91,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314081,true,2015-09-03 05:06:00.000,-71.18,42.89,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314082,true,2015-09-03 18:30:00.000,-71.2,42.85,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314083,true,2015-09-04 05:10:00.000,-76.2,39.78,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314084,true,2015-09-04 18:42:00.000,-76.47,39.27,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314085,true,2015-09-05 05:29:00.000,-77.04,39.35,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314086,true,2015-09-05 18:48:00.000,-76.98,39.39,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314087,true,2015-09-06 05:22:00.000,-77.06,39.16,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314088,true,2015-09-06 18:53:00.000,-77.39,39.03,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314089,true,2015-09-07 05:27:00.000,-77.23,38.82,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314090,true,2015-09-07 18:48:00.000,-76.74,38.21,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314091,true,2015-09-08 05:26:00.000,-76.74,38.12,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314092,true,2015-09-08 18:46:00.000,-76.77,38.36,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314093,true,2015-09-09 05:27:00.000,-77.26,37.76,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314094,true,2015-09-09 18:35:00.000,-77.26,37.79,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314095,true,2015-09-10 05:31:00.000,-77.25,37.73,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314096,true,2015-09-10 18:42:00.000,-77.4,37.51,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314097,true,2015-09-11 05:34:00.000,-77.93,36.8,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314098,true,2015-09-11 18:43:00.000,-78.27,36.33,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314099,true,2015-09-12 05:59:00.000,-80.77,33.37,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314100,true,2015-09-12 18:49:00.000,-80.75,33.38,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314101,true,2015-09-13 05:48:00.000,-80.73,33.4,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314102,true,2015-09-13 18:52:00.000,-80.73,33.4,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314103,true,2015-09-14 05:54:00.000,-81.03,33.36,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314104,true,2015-09-14 18:49:00.000,-81.03,33.37,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314105,true,2015-09-15 05:56:00.000,-81.04,33.33,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314106,true,2015-09-15 18:48:00.000,-81.04,33.32,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314107,true,2015-09-16 06:04:00.000,-81.05,33.33,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314108,true,2015-09-16 18:44:00.000,-81.04,33.36,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314109,true,2015-09-17 06:04:00.000,-81.04,33.31,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314110,true,2015-09-17 18:46:00.000,-80.94,33.2,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314111,true,2015-09-18 05:59:00.000,-80.93,33.27,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314112,true,2015-09-18 18:47:00.000,-80.93,33.27,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314113,true,2015-09-19 05:53:00.000,-80.93,33.2,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314114,true,2015-09-19 18:46:00.000,-80.92,33.21,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314115,true,2015-09-20 05:59:00.000,-80.92,33.22,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314116,true,2015-09-20 18:44:00.000,-80.92,33.2,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314117,true,2015-09-21 06:03:00.000,-80.93,33.25,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314118,true,2015-09-21 18:55:00.000,-81.13,33.37,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314119,true,2015-09-22 06:10:00.000,-86.47,36.93,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314120,true,2015-09-22 18:59:00.000,-87.18,37.84,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314121,true,2015-09-23 06:33:00.000,-86.94,37.84,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314122,true,2015-09-23 18:41:00.000,-86.95,37.82,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314123,true,2015-09-24 06:34:00.000,-87.02,37.56,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314124,true,2015-09-24 18:50:00.000,-87.05,36.9,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314125,true,2015-09-25 06:22:00.000,-87.04,36.9,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314126,true,2015-09-25 18:50:00.000,-87.04,36.99,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314127,true,2015-09-26 07:00:00.000,-87.05,36.95,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314128,true,2015-09-26 18:55:00.000,-87.04,36.98,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314129,true,2015-09-27 06:34:00.000,-87.04,36.98,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314130,true,2015-09-27 18:57:00.000,-87.04,37.01,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314131,true,2015-09-28 06:27:00.000,-87.05,36.99,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314132,true,2015-09-28 18:55:00.000,-87.04,37.08,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314133,true,2015-09-29 06:30:00.000,-87.06,37.03,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314134,true,2015-09-29 18:51:00.000,-87.06,37.01,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314135,true,2015-09-30 06:29:00.000,-87.05,37.08,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314136,true,2015-09-30 18:51:00.000,-87.04,37.1,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314137,true,2015-10-01 06:30:00.000,-87.05,37.07,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314138,true,2015-10-01 18:58:00.000,-87.06,37.07,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314139,true,2015-10-02 06:30:00.000,-87.05,37.06,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314140,true,2015-10-02 18:50:00.000,-87.05,37.05,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314141,true,2015-10-03 06:27:00.000,-87.07,36.99,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314142,true,2015-10-03 18:58:00.000,-87.07,36.98,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314143,true,2015-10-04 06:35:00.000,-87.08,36.95,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314144,true,2015-10-04 18:49:00.000,-87.08,36.93,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314145,true,2015-10-05 06:38:00.000,-87.08,36.94,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314146,true,2015-10-05 18:45:00.000,-87.07,36.92,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314147,true,2015-10-06 06:35:00.000,-87.04,36.79,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314148,true,2015-10-06 18:37:00.000,-87.04,36.76,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314149,true,2015-10-07 06:38:00.000,-86.92,36.55,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314150,true,2015-10-07 18:47:00.000,-86.93,36.55,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314151,true,2015-10-08 06:24:00.000,-86.93,36.55,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314152,true,2015-10-08 18:30:00.000,-86.93,36.55,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314153,true,2015-10-09 06:35:00.000,-84.12,37.09,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314154,true,2015-10-09 18:22:00.000,-83.4,37.95,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314155,true,2015-10-10 06:34:00.000,-84.9,36.75,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314156,true,2015-10-10 18:07:00.000,-84.86,36.63,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314157,true,2015-10-11 06:34:00.000,-84.93,35.69,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314158,true,2015-10-11 18:37:00.000,-85.06,34.77,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314159,true,2015-10-12 06:35:00.000,-84.94,34.3,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314160,true,2015-10-12 18:39:00.000,-84.87,34.12,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314161,true,2015-10-13 06:35:00.000,-84.86,34.08,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314162,true,2015-10-13 18:34:00.000,-84.8,33.85,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314163,true,2015-10-14 06:19:00.000,-84.29,32.45,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314164,true,2015-10-14 18:18:00.000,-84.34,32.51,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314165,true,2015-10-15 06:27:00.000,-84.17,32.19,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314166,true,2015-10-15 18:29:00.000,-84.21,32.37,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314167,true,2015-10-16 06:27:00.000,-84.19,32.3,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314168,true,2015-10-16 18:13:00.000,-84.19,31.74,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314169,true,2015-10-17 06:22:00.000,-80.88,24.0,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314170,true,2015-10-17 18:15:00.000,-80.43,22.83,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314171,true,2015-10-18 06:14:00.000,-83.92,16.69,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314172,true,2015-10-18 18:29:00.000,-84.43,13.9,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314173,true,2015-10-19 06:19:00.000,-84.45,13.29,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314174,true,2015-10-19 18:22:00.000,-84.45,13.26,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314175,true,2015-10-20 06:21:00.000,-84.44,13.11,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314176,true,2015-10-20 18:28:00.000,-84.43,13.08,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314177,true,2015-10-21 06:18:00.000,-84.43,13.11,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314178,true,2015-10-21 18:27:00.000,-84.44,13.17,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314179,true,2015-10-22 06:19:00.000,-84.47,13.5,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314180,true,2015-10-22 18:30:00.000,-84.45,13.17,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314181,true,2015-10-23 06:16:00.000,-84.45,13.15,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314182,true,2015-10-23 18:29:00.000,-84.43,12.63,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314183,true,2015-10-24 06:09:00.000,-84.41,12.56,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314184,true,2015-10-24 18:09:00.000,-78.23,8.913,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314185,true,2015-10-25 05:51:00.000,-78.23,8.919,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314186,true,2015-10-25 17:51:00.000,-78.23,8.929,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314187,true,2015-10-26 05:49:00.000,-78.24,8.932,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314188,true,2015-10-26 18:03:00.000,-78.21,8.935,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314189,true,2015-10-27 05:54:00.000,-74.27,10.45,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314190,true,2015-10-27 17:50:00.000,-74.99,10.81,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314191,true,2015-10-28 05:39:00.000,-75.02,10.87,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314192,true,2015-10-28 17:50:00.000,-75.02,10.86,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314193,true,2015-10-29 05:45:00.000,-75.02,10.87,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314194,true,2015-10-29 17:45:00.000,-75.02,10.86,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314195,true,2015-10-30 05:49:00.000,-75.01,10.87,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314196,true,2015-10-30 17:52:00.000,-75.02,10.86,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314197,true,2015-10-31 05:58:00.000,-75.02,10.86,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314198,true,2015-10-31 17:44:00.000,-75.02,10.85,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314199,true,2015-11-01 04:44:00.000,-75.02,10.86,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314200,true,2015-11-01 16:45:00.000,-75.02,10.85,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314201,true,2015-11-02 04:44:00.000,-75.02,10.85,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314202,true,2015-11-02 16:51:00.000,-75.02,10.85,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314203,true,2015-11-03 04:42:00.000,-75.03,10.85,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314204,true,2015-11-03 16:45:00.000,-75.03,10.85,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314205,true,2015-11-04 04:53:00.000,-75.03,10.85,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314206,true,2015-11-04 16:52:00.000,-75.03,10.85,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314207,true,2015-11-05 05:04:00.000,-75.02,10.86,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314208,true,2015-11-05 16:43:00.000,-75.02,10.86,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314209,true,2015-11-06 04:50:00.000,-75.02,10.86,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314210,true,2015-11-06 16:38:00.000,-75.02,10.87,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314211,true,2015-11-07 04:49:00.000,-75.01,10.87,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
14314314212,true,2015-11-07 16:34:00.000,-75.01,10.87,"solar-geolocator","Setophaga petechia","129-Tag","129","Yellow Warler_Witynski"
